hotel_id,place_id,display_name,formatted_address
hyd058,ChIJAQAAwE6XyzsR2JYV5561r7Q,Our Nest,"Plot No:6-3, 1119/1/A, Kirtilal jeweellers lane, beside Aditya Elite Apartments, Nishat Bagh Colony, Somajiguda, Hyderabad, Telangana 500016, India"
hyd059,ChIJQSoXVFa9yzsRLgAgJMKw29M,"Taj Falaknuma Palace, Hyderabad","Engine Bowli, Falaknuma, Hyderabad, Telangana 500053, India"
hyd060,ChIJgf3ERQCZyzsRg_6DyXelDV4,Hotel Elite Swagath Grand - HRR Hotels - Hyderabad,"H.No.1, Metro Pillar No: B 1082, 7-145/C, Traffic Police Station, Golconda X Roads, beside Chikkadapalli, Musheerabad, Zamistanpur, Hyderabad, Telangana 500044, India"
hyd061,ChIJL5wVyPmTyzsRCpQ8gIcckwc,Elite Hotel Gachibowli,"Plot No 28, Sai Tulasi Enclave Opp Us Consulate, Vattinagulapalli, near Financial District, Gachibowli, Hyderabad, Telangana 500032, India"
hyd062,ChIJL_CCAM2ZyzsRCXPXx8ILu5g,Hotel Haridwar,"4-6-464, 4-6-464, Sultan Bazar Rd, near Women's College, Esamiya Bazaar, Koti, Hyderabad, Telangana 500027, India"
hyd063,ChIJEVpJJwCRyzsRH8rL74vNkD0,Theo suites hotel,"1/98/6/A/66/A, VIP Hills, Jaihind Enclave, Madhapur, Hyderabad, Telangana 500081, India"
hyd064,ChIJ6c4ERl2XyzsRk3wik-hl9zo,Hotel Shree Venkateshwara,"6-1-74,LAKDIKAPUL METRO STATION NEAR, PILLAR NO:1209, Ambedkar Colony, Lakdikapul, Hyderabad, Telangana 500004, India"
hyd065,ChIJVVVVxduZyzsRvpTj4Kooy5k,Hotel Central Park,"3-5-863, 864, Old MLA Quarters Rd, Old MLA Quarters, King Koti, Hyderguda, Telangana 500029, India"
hyd066,ChIJg8iBeoCTyzsRyXhPPA52nrg,Hotel Marigold @nest,"Plot No.69 7 71, beside Dominos, Vinayak Nagar, Indira Nagar, Gachibowli, Hyderabad, Telangana 500032, India"
hyd067,ChIJoSHS00GXyzsR9rntQ4v9B20,Hotel NS Royal Emirates,"Journalist colony B/14, near Apollo Hospital, beside Bake Away Bakery, MLA Colony, Jubilee Hills, Hyderabad, Telangana 500033, India"
