hotel_id,place_id,display_name,formatted_address
luc086,ChIJC8c0lmXjmzkRYZzc7414Bfo,SureStay By Best Western,"CP-197, Viraj Khand-4, Viraj Khand, Gomti Nagar, Lucknow, Uttar Pradesh 226010, India"
luc087,ChIJcZSGFWLjmzkRz8igSvdARLs,Townhouse OAK VS Shivanya,"9, R K Puram, opposite Vikalp Khand, Awadh Vihar Colony, Ashraf Vihar Colony, Gomti Nagar, Lucknow, Uttar Pradesh 226010, India"
luc088,ChIJk6mByg79mzkRXFrlFa10ljA,Hotel New RAMAKRISHNA,"15, Ashok Marg, Civil Lines, Lucknow, Uttar Pradesh 226001, India"
luc089,ChIJketOJ7X9mzkRbrXUdAlqZXg,S S Hotel,"74/121, Vijay Nagar, Lalkuan, Lucknow, Uttar Pradesh 226004, India"
luc090,ChIJKWj2sJXimzkR-sYwTkGQEUY,The Suithomes,"Flat n.701 tower n 09 Parasvnath planet, Vibhuti Khand, Gomti Nagar, Lucknow, Uttar Pradesh 226010, India"
luc091,ChIJBY4a5y9WmTkRBZZ2GHhVGGs,Hotel Maa Kaila Devi,"Charbagh, MLD Road, Sabzi Mandi, Triveni Nagar, Lucknow, Uttar Pradesh 226001, India"
luc092,ChIJIQXR8Uz9mzkRw1Fy5Hx34xY,OYO 73749 Hotel Anant,"Mansarovar Eye Hospital, Ashok Marg, Lalbagh, Dugawan, Ganesh Ganj, Lucknow, Uttar Pradesh 226001, India"
luc093,ChIJ5xCYHe9XmTkRF95XdIbUAPo,OYO Flagship Hotel Relief Inn,"IIM Tiraha, Bhitauli, Bhitoli Khurd, Lucknow, Uttar Pradesh 226013, India"
luc094,ChIJ9Wco-rT9mzkRoqk0wikn34M,Hotel Shimla Inn Lucknow,"92/140, Gautam Buddha Marg, Lucknow, Uttar Pradesh 226001, India"
luc095,ChIJK-a_1cH9mzkRxL_-9XuebKc,Hotel Metro Regency,"Nayak Chand Complex, Latouche Rd, near Old Rto Complex, Nawaiya, Charbagh, Lucknow, Uttar Pradesh 226018, India"
luc096,ChIJNVxPEg7_mzkRMeIAKOuVHAE,GREEN HOME STAY,"258, Hind Nagar, Sector C1, LDA Colony, Lucknow, Uttar Pradesh 226012, India"
luc097,ChIJUS7R_D39mzkRRp32vdsgpzw,Hotel DIDI International,"Bans Mandi Crossing, 196, Gautam Buddha Marg, Ashok Nagar, Naka Hindola, Lucknow, Uttar Pradesh 226001, India"
luc098,ChIJzWcJKjX8mzkRBWcDGUUSSeA,"Hotel I.P. Palace,Conference & Banquet Hall","279, 89, Pan Dariba Marg, Blunt Square, Cash and Pay Colony, Charbagh, Lucknow, Uttar Pradesh 226004, India"
luc099,ChIJ4___v7D9mzkRgcKpKU1PclI,Central Hotel And Banquet Hall - Best Banquet Hall | Heritage Budget Hotel | Party Hall in Lucknow,"Book Market Rd, near Underground parking, Khayali Ganj, Aminabad, Lucknow, Uttar Pradesh 226018, India"
luc100,ChIJjY4ygMr9mzkRxZqAziEklkg,Deep Avadh,"Aminabad Rd, New Ganesh Ganj, Raniganj, Naka Hindola, Lucknow, Uttar Pradesh 226001, India"
luc101,ChIJ6WIEEfTimzkR1-CkliyqNoI,Eclat Suites Mint Gomti Nagar,"3/2, Amity International School Rd, near Old, Vinamra Khand, Gomti Nagar, Lucknow, Uttar Pradesh 226010, India"
luc102,ChIJdclPra39mzkR9NWn_GiyfqI,SHAKUNTALA PALACE,"62, 16, Station Rd, near CMS, near Chintel House, Udaiganj, Husainganj, Lucknow, Uttar Pradesh 226001, India"
luc103,ChIJz4zDp0r8mzkRo97H2zNewqE,Hotel Vishwanath,"RWPC+J6H Sudershan Cinema Building, Near, Subhash Marg, Blunt Square, Arya Nagar, Charbagh, Lucknow, Uttar Pradesh 226004, India"
luc104,ChIJa3xE9iP8mzkR8pPixrf8eyg,DiDi Hotel Alambagh,"88, Kanpur - Lucknow Rd, Chander Nagar Market, Chander Nagar, Alambagh, Lucknow, Uttar Pradesh 226005, India"
luc105,ChIJa-RDYbLimzkRadMx7wE2tls,The Grand Orion Hotel,"V2M7+39X, Faizabad Rd, opposite New High Court, Ismailganj, Kamta, Lucknow, Uttar Pradesh 226016, India"
luc106,ChIJZcLpZb77mzkR4bQnKQxNxmk,Maple Delite - Banquet Halls in Lucknow | Hotels in Lucknow,"Gate No 2, Raebareli Road, Amar Shaheed Path, opp. Omaxe City, near Maple Paradise, Omaxe City, Lucknow, Uttar Pradesh 226025, India"
luc107,ChIJ_Zv1vcnjmzkRACImMpEKZog,Hotel The Leaf Lucknow,"1/1A, Vardan Khand, Sector 1, Gomti Nagar, Lucknow, Uttar Pradesh 226010, India"
luc108,ChIJZwv8EPDimzkRZGfMDT_FxXk,Treebo Shivam Inn Near Singapore Mall,"2/282, near Hanniman Crossing, Virat Khand, Gomti Nagar, Lucknow, Uttar Pradesh 226010, India"
luc109,ChIJKw10vJfjmzkRIJN4tCW9F98,The Nest Lucknow,"B2-20, GATE NO.1, 6/6, DLF MYPAD, opposite Hyatt Regency, Vijaipur Colony, Vibhuti Khand, Gomti Nagar, Lucknow, Uttar Pradesh 226010, India"
luc110,ChIJI9MgdLX9mzkRvJVks5jwD_U,Hotel Arjun International,"76, 24, Gurudwara Rd, Naka Hindola, Lucknow, Uttar Pradesh 226004, India"
luc111,ChIJi-w8o6_9mzkRttyRMPDNifY,"FabHotel Geetraj Palace - Hotel in Alambagh, Lucknow","UGF 1st 2nd and 3rd Floor of, Barrow Complex, Tedhi Pulia, Adarsh Nagar, Center, Lucknow, Uttar Pradesh 226005, India"
luc112,ChIJY0EbGXb9mzkR7QLknNhKmac,Hotel Grand GMC - Gomti Nagar Lucknow,"CP-166 Viraj Khand Behind Singapore Mall, Viraj Khand-4, Viraj Khand, Gomti Nagar, Lucknow, Uttar Pradesh 226010, India"
luc113,ChIJB5b_u7b9mzkRjPrNGNkIov4,Hotel 7,"1/363, Manas Nagar Colony, Jiamau, Manas Nagar Colony, Hazratganj, Lucknow, Uttar Pradesh 226001, India"
luc114,ChIJ07eLy0f9mzkRe0w4gUcC-2w,Treebo Resto- Near Lucknow Railway Station,"82/22 B, Guru Govind Singh Marg, Lalkuan, Lucknow, Uttar Pradesh 226001, India"
luc115,ChIJxaCHaQf9mzkRIf88ZAJaA4Y,Hotel O Laavin Inn Near Gomti Riverfront Park,"Near Lekhraj Metro station, Sanjay Gandhi Puram, Lucknow, Uttar Pradesh 226016, India"
luc116,ChIJ90dSvKf9mzkRr0bu1N13PJo,Hotel Asha,"191, Gautam Buddha Marg, near Bas Mandi Crossing, Devendpuri, Naka Hindola, Lucknow, Uttar Pradesh 226004, India"
luc117,ChIJWSpwl_T9mzkRfum6ba4Cu94,Hotel Amansara,"195, Gautam Budh Marg, Latouche Rd, near Bansmandi, Devendpuri, Crossing, Lucknow, Uttar Pradesh 226001, India"
luc118,ChIJkRKLzif9mzkRR31IaWcvtSc,Hotel Ekas Lucknow,"279/48, Pan Dariba, Kanpur Rd, Blunt Square, Mawaiyya, Charbagh, Lucknow, Uttar Pradesh 226004, India"
luc119,ChIJXcGuqOr9mzkRvGPHlVOLZ8E,Hotel Royal Presidency Inn,"Sapru Marg, near Domino's Pizza, Prem Nagar, Hazratganj, Lucknow, Uttar Pradesh 226001, India"
luc120,ChIJfY2aXe9XmTkRa7YmZOI-z7U,Hotel Ram Bhawan,"Sector G, Jankipuram, Lucknow, Uttar Pradesh 226021, India"
luc121,ChIJCXfgJlL9mzkRrk9-iBpybSI,FabHotel Prime V Hazratganj,"Vijaya Bank Building, 15, Shivaji Marg, Ghasyari Mandi, Aminabad, Lucknow, Uttar Pradesh 226001, India"
luc122,ChIJFa98bfb9mzkRDwA5tC_YfVs,Samriddhi Stay Inn,"28, Park Rd, Raj Bhavan Colony, The Mall Avenue, Lucknow, Uttar Pradesh 226001, India"
luc123,ChIJjyE2GfP_mzkRrDOWAY-hZ8o,Hashtag traveler's,"4th floor, Landmark Bandhan Bank, Shyam Plaza, B12, Kanpur - Lucknow Rd, Sector B, Bargawan, LDA Colony, Lucknow, Uttar Pradesh 226012, India"
luc124,ChIJ1SdCZrL9mzkR_SECSX_QqmY,Hotel G3,"RWQJ+9CH, 82/74, Guru Govind Singh Marg, Lalkuan, Lucknow, Uttar Pradesh 226001, India"
luc125,ChIJG_WxI2b9mzkR0WbJrSM7FPM,Goroomgo Rajput Charbagh Lucknow,"Subhash Marg, near Sudershan Cinema Building, Blunt Square, Cash and Pay Colony, Charbagh, Lucknow, Uttar Pradesh 226004, India"
luc126,ChIJX2R1FFX9mzkRzRtFY9eNALw,Hotel Vinayak Lifestyle Hotels,"100, 32, Gautam Buddha Marg, Ghasyari Mandi, Aminabad, Lucknow, Uttar Pradesh 226018, India"
luc127,ChIJqWzApbb9mzkR8zF8ImOHDfs,NATTHA BY INDIAN CULTURE,"Grain Market, 93/21, Latouche Rd, near Santoshi Mata Mandir, Ganeshganj, Qurashi Nagar, Aminabad, Lucknow, Uttar Pradesh 226018, India"
luc128,ChIJsXOO36rjmzkRkrx90k6XkzY,"FabHotel Sam Continental - Hotel in Gomti Nagar, Lucknow","CP 38, Viraj Khand-4, Viraj Khand, Gomti Nagar, Lucknow, Uttar Pradesh 226010, India"
luc129,ChIJxUyf88PjmzkRwK1c1eiwoAo,The Arcas Hotel,"Khargapur Plot no 4 STP Road Ganpati Vihar, Gomti Nagar, Lucknow, Bhaisora, Uttar Pradesh 226010, India"
